Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25
31,Female,30083,UK,Employed,1,3,Multiple,Black Desert,MMORPG,Too grindy,4,2,"Trading,Exploration,Endgame content",4,11,Free-to-play,175,Yes,Social reasons,Other,4,3,No,No
34,Female,37076,Canada,Other,11,2,PC,,MMORPG,"Lack of innovation,Repetitive quests,Poor community",3,3,PvP,3,25,Free-to-play,0,No,Social reasons,"Toxicity,Technical barriers,Complexity",2,5,No,Yes
24,Female,28723,Canada,Unemployed,20,3,Multiple,Guild Wars 2,FPS,"Lack of innovation,Toxicity",5,4,Crafting,2,29,Free-to-play,21,Yes,"Exclusive content,Cosmetics,Progression boost","Complexity,Lack of friends,Toxicity",4,4,Yes,Yes
35,Male,87619,USA,Employed,12,2,Console,Elder Scrolls Online,MMORPG,Lack of innovation,4,3,PvP,5,13,Subscription,52,Yes,"Cosmetics,Exclusive content,Other","Other,Lack of friends,Time commitment",4,2,Yes,Yes
19,Non-binary,73145,Germany,Employed,6,1,PC,Lost Ark,MMORPG,"Poor community,Repetitive quests,Other",4,5,"Exploration,Crafting,PvE",4,19,Freemium,1,No,"Exclusive content,Progression boost,Cosmetics","Complexity,Technical barriers,Time commitment",2,5,No,Yes
23,Female,35404,Other,Student,22,8,PC,Lost Ark,MMORPG,"Repetitive quests,Pay-to-win",4,5,"PvE,Story,Crafting",3,19,Subscription,107,No,"Progression boost,Social reasons","Lack of friends,Toxicity",4,5,No,Yes
29,Male,52530,India,Employed,20,4,PC,World of Warcraft,MMORPG,"Technical issues,Too grindy",3,2,Story,2,28,Free-to-play,0,No,Cosmetics,"Technical barriers,Lack of friends,Time commitment",3,3,No,No
28,Female,60347,USA,Employed,18,3,PC,Black Desert,MOBA,"Repetitive quests,Too grindy",3,4,Customization,2,24,Buy-to-play,163,Yes,"Exclusive content,Cosmetics","Other,Technical barriers,Lack of friends",4,4,Yes,Yes
34,Male,43936,USA,Unemployed,1,7,PC,,Casual,"Pay-to-win,Lack of innovation",3,3,"Customization,Crafting,Social systems",3,21,Free-to-play,102,Yes,"Cosmetics,Progression boost","Technical barriers,Time commitment",4,5,Yes,No
27,Male,147390,Canada,Employed,16,0,PC,World of Warcraft,Casual,"Toxicity,Technical issues,Lack of innovation",4,4,"Trading,Social systems",4,17,Free-to-play,82,Yes,"Supporting devs,Other,Progression boost",Lack of friends,2,3,Yes,Maybe
20,Non-binary,30023,USA,Employed,16,12,PC,Elder Scrolls Online,Casual,"Lack of innovation,Other",4,2,PvE,3,21,Free-to-play,20,Yes,"Exclusive content,Supporting devs","Technical barriers,Lack of friends,Time commitment",3,4,Yes,Yes
20,Female,55500,Other,Unemployed,11,7,PC,Black Desert,Casual,"Toxicity,Poor community",3,3,"Social systems,Endgame content",3,37,Free-to-play,324,No,"Exclusive content,Social reasons","Other,Complexity",3,4,Yes,Yes
32,Male,19748,UK,Self-employed,1,0,Mobile,Final Fantasy XIV,Other,Poor community,5,3,"Social systems,Story",5,7,Free-to-play,123,Yes,Social reasons,"Lack of friends,Technical barriers,Toxicity",5,5,No,Yes
40,Male,73436,Germany,Student,20,8,Mobile,World of Warcraft,MMORPG,Too grindy,4,3,PvP,3,11,Freemium,77,Yes,"Supporting devs,Social reasons","Time commitment,Other,Complexity",3,4,Yes,No
32,Male,41948,India,Employed,23,1,Multiple,Final Fantasy XIV,MMORPG,"Too grindy,Pay-to-win",3,3,"Trading,Endgame content,Story",2,11,Free-to-play,84,No,"Exclusive content,Social reasons,Progression boost","Complexity,Technical barriers,Time commitment",5,4,Yes,No
18,Female,101422,Brazil,Student,21,8,Mobile,,MMORPG,"Technical issues,Lack of innovation",3,3,"Customization,PvE,PvP",3,20,Subscription,344,Yes,"Supporting devs,Other,Cosmetics","Other,Time commitment",5,3,No,Yes
18,Male,43064,UK,Employed,1,7,Console,Guild Wars 2,MMORPG,Too grindy,3,3,"Customization,Story,Social systems",2,16,Free-to-play,30,Yes,"Social reasons,Other","Time commitment,Technical barriers,Complexity",2,1,Yes,No
25,Female,97355,Germany,Unemployed,25,4,PC,Elder Scrolls Online,Casual,"Poor community,Other,Too grindy",3,4,"Crafting,Exploration",2,14,Free-to-play,199,Maybe,"Other,Exclusive content",Toxicity,5,3,Yes,Maybe
24,Male,25874,UK,Employed,5,5,PC,World of Warcraft,Casual,"Pay-to-win,Repetitive quests,Other",4,4,"PvE,Customization,Exploration",2,23,Free-to-play,64,Yes,Cosmetics,"Technical barriers,Lack of friends",3,3,Yes,Maybe
16,Male,62443,UK,Other,17,4,PC,,MMORPG,Poor community,4,4,"PvE,Crafting",2,7,Subscription,203,Maybe,"Exclusive content,Other","Complexity,Toxicity,Time commitment",2,4,No,Maybe
16,Male,101352,India,Student,11,0,PC,Elder Scrolls Online,MMORPG,"Technical issues,Pay-to-win,Too grindy",5,3,Exploration,3,13,Free-to-play,249,No,"Other,Progression boost","Lack of friends,Toxicity",2,4,No,Yes
29,Female,56758,USA,Student,13,4,PC,World of Warcraft,FPS,Pay-to-win,3,4,"PvP,Customization",1,0,Free-to-play,156,Yes,Other,Other,4,1,No,Yes
18,Male,54697,USA,Student,28,6,PC,World of Warcraft,MMORPG,"Pay-to-win,Lack of innovation,Technical issues",3,3,"Crafting,Customization",5,6,Free-to-play,0,Yes,Exclusive content,"Complexity,Technical barriers",3,3,Yes,Yes
26,Male,90430,Brazil,Student,14,4,Console,Guild Wars 2,MOBA,"Lack of innovation,Pay-to-win",3,2,PvP,3,11,Freemium,76,No,Exclusive content,"Time commitment,Other,Toxicity",5,4,No,Yes
20,Non-binary,32429,USA,Self-employed,21,6,Mobile,Lost Ark,Strategy,"Toxicity,Lack of innovation",2,4,PvE,2,26,Freemium,610,No,Cosmetics,"Lack of friends,Technical barriers",3,5,Yes,Maybe
26,Male,61475,USA,Employed,15,2,Mobile,,Strategy,"Poor community,Too grindy,Pay-to-win",3,5,"PvP,Crafting,Endgame content",2,8,Subscription,0,No,Supporting devs,"Toxicity,Technical barriers",4,5,Yes,No
18,Female,40623,USA,Unemployed,23,5,PC,World of Warcraft,MMORPG,"Lack of innovation,Too grindy,Other",4,2,"Endgame content,Trading,Story",4,10,Free-to-play,228,No,"Other,Progression boost","Toxicity,Lack of friends",5,5,Yes,Maybe
30,Female,47235,USA,Unemployed,13,4,Console,,Casual,Other,4,3,"Trading,Story",3,22,Free-to-play,0,No,"Progression boost,Exclusive content","Lack of friends,Technical barriers",5,5,No,Maybe
25,Male,13892,Germany,Employed,7,11,PC,World of Warcraft,Casual,"Technical issues,Other,Toxicity",3,3,Social systems,2,18,Free-to-play,171,Yes,"Cosmetics,Supporting devs","Technical barriers,Lack of friends,Toxicity",3,3,No,Yes
23,Female,25305,UK,Unemployed,24,4,PC,Lost Ark,MOBA,Poor community,5,5,"Crafting,Customization",3,8,Subscription,152,Maybe,"Progression boost,Social reasons",Other,3,3,Yes,Maybe
28,Male,22258,India,Student,21,4,Console,Elder Scrolls Online,Other,Too grindy,4,4,"Customization,Social systems,Exploration",2,16,Freemium,38,Yes,Exclusive content,"Other,Technical barriers",4,2,No,Yes
26,Female,105816,India,Employed,3,3,PC,Lost Ark,Other,"Poor community,Pay-to-win",4,4,"Endgame content,Exploration",3,15,Free-to-play,182,No,"Other,Progression boost,Supporting devs",Technical barriers,5,4,No,No
24,Female,56178,Brazil,Other,27,5,Console,Lost Ark,MOBA,"Other,Technical issues",3,5,"Customization,Exploration,Endgame content",2,0,Free-to-play,210,No,Other,Complexity,3,3,Yes,Maybe
28,Prefer not to say,44145,USA,Student,17,4,PC,World of Warcraft,MMORPG,"Pay-to-win,Technical issues",4,3,"Endgame content,Trading,Story",4,16,Free-to-play,0,No,"Cosmetics,Exclusive content,Social reasons","Lack of friends,Toxicity",5,3,No,Yes
31,Female,48225,Australia,Unemployed,26,5,PC,Lost Ark,Strategy,"Repetitive quests,Toxicity,Lack of innovation",3,3,Exploration,2,18,Freemium,0,Maybe,"Supporting devs,Exclusive content,Social reasons",Lack of friends,2,2,Yes,Yes
32,Male,94400,USA,Employed,11,5,PC,Lost Ark,FPS,"Technical issues,Repetitive quests,Other",4,5,"Story,PvE,Customization",2,13,Free-to-play,226,No,"Progression boost,Social reasons,Supporting devs",Toxicity,4,4,Yes,Yes
33,Male,10387,USA,Self-employed,17,3,Multiple,World of Warcraft,MMORPG,"Other,Pay-to-win",2,4,"Trading,PvP,Story",5,10,Free-to-play,223,Yes,"Supporting devs,Cosmetics",Technical barriers,5,5,No,Yes
37,Female,58166,USA,Unemployed,12,0,Console,Final Fantasy XIV,MMORPG,"Too grindy,Lack of innovation,Other",3,3,Trading,5,10,Free-to-play,116,No,"Other,Social reasons,Exclusive content","Other,Complexity,Time commitment",4,4,No,Yes
37,Male,29397,Canada,Employed,13,3,PC,Black Desert,MMORPG,"Toxicity,Repetitive quests",2,3,"PvP,Customization",3,8,Free-to-play,9,No,"Supporting devs,Exclusive content,Other","Technical barriers,Time commitment",2,3,Yes,No
16,Female,58690,Other,Employed,12,0,PC,Elder Scrolls Online,FPS,Toxicity,3,3,"Exploration,Crafting,Social systems",3,22,Freemium,0,No,"Exclusive content,Supporting devs","Complexity,Time commitment,Technical barriers",4,3,Yes,No
30,Male,44649,UK,Self-employed,5,4,PC,Other,Casual,"Poor community,Pay-to-win,Toxicity",3,5,Exploration,3,27,Free-to-play,92,Maybe,"Social reasons,Supporting devs,Exclusive content","Other,Time commitment",3,2,Yes,Yes
16,Female,18177,UK,Employed,14,8,PC,Final Fantasy XIV,Casual,"Other,Repetitive quests",2,4,"Exploration,Crafting",2,13,Free-to-play,309,No,Cosmetics,Complexity,4,3,No,No
19,Male,13685,India,Employed,6,5,PC,Black Desert,FPS,Poor community,3,3,"PvE,Exploration,Customization",3,10,Freemium,15,No,"Exclusive content,Other,Supporting devs","Other,Time commitment,Lack of friends",4,4,No,Yes
18,Male,81264,Australia,Employed,11,6,PC,Other,MMORPG,"Technical issues,Pay-to-win,Repetitive quests",4,4,"Endgame content,PvE,Trading",4,14,Free-to-play,20,Maybe,"Other,Progression boost,Supporting devs","Complexity,Other",4,2,No,No
26,Female,39473,Brazil,Unemployed,10,5,Mobile,Guild Wars 2,MMORPG,"Repetitive quests,Too grindy",2,3,"Trading,Story,Endgame content",4,13,Free-to-play,0,Maybe,"Exclusive content,Supporting devs","Toxicity,Other,Complexity",5,3,Yes,Yes
32,Female,49691,USA,Student,6,13,PC,Other,MMORPG,"Other,Toxicity",2,4,"PvP,Crafting",5,6,Free-to-play,281,Yes,Progression boost,Toxicity,3,4,No,Maybe
27,Female,37528,UK,Student,18,9,Console,Elder Scrolls Online,MOBA,"Too grindy,Pay-to-win",2,5,Crafting,1,20,Free-to-play,246,Yes,"Progression boost,Exclusive content,Other","Complexity,Technical barriers",2,3,No,No
18,Female,144180,Other,Student,9,9,Console,,MMORPG,"Poor community,Toxicity",5,5,"Crafting,Exploration,PvE",3,10,Free-to-play,0,No,Social reasons,"Complexity,Time commitment",3,4,Yes,No
37,Female,21651,Canada,Employed,7,5,Multiple,World of Warcraft,Casual,"Pay-to-win,Too grindy,Repetitive quests",4,3,"Crafting,PvP,Customization",3,8,Free-to-play,98,Maybe,"Supporting devs,Social reasons,Progression boost","Lack of friends,Toxicity",4,4,No,Maybe
22,Female,37994,USA,Student,11,4,PC,Final Fantasy XIV,MMORPG,"Toxicity,Poor community,Pay-to-win",3,5,PvP,4,9,Free-to-play,825,Yes,"Social reasons,Cosmetics",Complexity,3,5,No,No
28,Male,38038,India,Employed,15,0,PC,Guild Wars 2,MMORPG,"Other,Pay-to-win,Poor community",2,2,"Endgame content,Social systems,Crafting",4,25,Free-to-play,390,No,Other,Other,4,4,Yes,Maybe
16,Female,30597,Germany,Self-employed,5,3,Console,World of Warcraft,MMORPG,"Too grindy,Toxicity,Other",3,3,Social systems,2,17,Free-to-play,0,Yes,Supporting devs,Other,4,5,Yes,Maybe
19,Female,11325,Brazil,Employed,9,10,Mobile,,MMORPG,Technical issues,5,2,PvP,4,8,Free-to-play,86,No,"Exclusive content,Cosmetics,Progression boost","Time commitment,Complexity,Other",5,2,No,Maybe
27,Male,50708,India,Employed,20,6,PC,Final Fantasy XIV,FPS,"Lack of innovation,Poor community,Toxicity",4,3,Trading,3,9,Free-to-play,569,No,Supporting devs,Technical barriers,3,4,Yes,Maybe
25,Female,70475,Australia,Self-employed,11,0,Console,Other,FPS,Lack of innovation,5,3,"Social systems,PvP",2,7,Free-to-play,278,No,Other,"Complexity,Toxicity,Lack of friends",1,5,No,Yes
33,Male,44874,UK,Student,11,7,Mobile,Final Fantasy XIV,FPS,Other,4,4,"Story,Trading",3,12,Free-to-play,74,No,Social reasons,"Complexity,Other,Technical barriers",3,3,No,Yes
33,Male,54002,India,Student,1,8,Multiple,,MOBA,"Too grindy,Toxicity,Repetitive quests",4,3,"Story,Social systems",2,20,Freemium,223,Yes,Supporting devs,"Lack of friends,Complexity",3,4,No,Yes
19,Male,20134,Other,Student,6,9,Mobile,Elder Scrolls Online,MMORPG,Other,4,4,"PvP,Endgame content",4,16,Free-to-play,16,Yes,"Progression boost,Supporting devs","Complexity,Toxicity",4,4,No,No
31,Male,72726,USA,Employed,17,7,Mobile,Black Desert,MMORPG,"Poor community,Technical issues,Lack of innovation",5,3,PvE,3,10,Buy-to-play,3,Maybe,Progression boost,"Complexity,Lack of friends,Time commitment",3,3,Yes,Yes
20,Prefer not to say,34407,Germany,Self-employed,1,6,PC,World of Warcraft,MMORPG,"Poor community,Too grindy,Pay-to-win",4,3,"Social systems,PvE",4,19,Free-to-play,0,No,"Cosmetics,Exclusive content","Time commitment,Toxicity",3,3,No,Maybe
19,Male,60763,India,Student,10,4,PC,,Strategy,"Pay-to-win,Repetitive quests",1,4,"Exploration,Social systems,Story",1,12,Freemium,136,Maybe,"Other,Supporting devs","Lack of friends,Time commitment,Technical barriers",5,2,Yes,Yes
16,Male,43999,UK,Employed,26,10,PC,Lost Ark,MOBA,"Other,Repetitive quests,Pay-to-win",4,3,PvP,3,4,Free-to-play,161,No,"Exclusive content,Progression boost,Supporting devs","Time commitment,Other",4,5,Yes,Maybe
45,Male,48835,UK,Self-employed,7,5,PC,Elder Scrolls Online,MMORPG,"Technical issues,Pay-to-win",2,3,Exploration,3,7,Free-to-play,119,Yes,Other,"Toxicity,Lack of friends",3,5,No,Maybe
26,Female,39948,USA,Unemployed,9,6,Console,,MOBA,"Toxicity,Technical issues,Lack of innovation",4,3,"Endgame content,Exploration,Crafting",2,9,Free-to-play,0,Yes,"Cosmetics,Progression boost","Time commitment,Other",3,3,No,Maybe
32,Male,45765,India,Employed,13,9,Mobile,Black Desert,MMORPG,"Technical issues,Other",3,4,PvP,3,14,Free-to-play,24,No,Progression boost,"Other,Lack of friends,Technical barriers",1,3,Yes,Yes
35,Female,63774,Canada,Employed,19,10,PC,Black Desert,MMORPG,Poor community,4,4,Exploration,3,9,Free-to-play,180,No,"Progression boost,Cosmetics",Complexity,5,3,Yes,No
22,Male,40145,UK,Employed,16,0,PC,Elder Scrolls Online,MMORPG,Lack of innovation,1,3,"Exploration,Social systems",2,7,Free-to-play,80,Yes,Exclusive content,"Lack of friends,Time commitment",3,5,No,Yes
28,Female,46641,UK,Student,16,1,Mobile,Other,Strategy,"Repetitive quests,Lack of innovation",5,3,Trading,3,3,Buy-to-play,0,Maybe,"Social reasons,Cosmetics","Complexity,Time commitment",4,4,No,No
19,Male,25982,UK,Employed,21,1,Console,Final Fantasy XIV,MMORPG,"Lack of innovation,Too grindy",5,3,Exploration,4,9,Free-to-play,178,Maybe,"Other,Social reasons,Progression boost","Time commitment,Complexity",3,3,Yes,Yes
26,Female,24316,Other,Employed,17,3,Console,Final Fantasy XIV,MMORPG,Lack of innovation,3,3,"Story,Social systems,Endgame content",1,10,Subscription,413,Yes,Social reasons,"Lack of friends,Technical barriers,Toxicity",4,3,No,Yes
24,Female,40588,UK,Employed,16,1,Console,Elder Scrolls Online,MMORPG,Other,5,4,"Exploration,Story",4,15,Buy-to-play,102,No,Supporting devs,"Technical barriers,Complexity",4,4,Yes,Yes
23,Non-binary,30127,USA,Employed,12,12,PC,Black Desert,MMORPG,"Lack of innovation,Too grindy,Toxicity",2,2,"PvE,PvP,Customization",4,12,Free-to-play,122,Yes,Exclusive content,Technical barriers,4,3,No,Yes
36,Male,18025,India,Student,5,5,Mobile,World of Warcraft,Other,Other,2,3,Social systems,4,12,Free-to-play,129,Maybe,"Cosmetics,Exclusive content","Toxicity,Technical barriers,Time commitment",2,3,No,Maybe
23,Male,34239,Germany,Student,22,8,PC,Guild Wars 2,FPS,Poor community,2,4,"Endgame content,Customization,Story",3,21,Subscription,305,No,"Social reasons,Exclusive content,Progression boost",Technical barriers,2,3,Yes,Yes
17,Male,35703,Germany,Employed,15,9,Multiple,Lost Ark,Casual,"Toxicity,Other",3,3,"Story,Trading,Exploration",3,5,Free-to-play,371,No,"Social reasons,Other","Time commitment,Other",2,4,No,No
40,Male,40271,UK,Student,10,4,Mobile,World of Warcraft,Strategy,"Technical issues,Other,Toxicity",3,5,"Crafting,PvE,PvP",1,24,Free-to-play,0,Maybe,Progression boost,"Toxicity,Time commitment",3,3,No,No
30,Male,18050,UK,Employed,15,14,Multiple,Final Fantasy XIV,FPS,"Too grindy,Lack of innovation",2,4,"Customization,PvE,Endgame content",2,15,Buy-to-play,102,Maybe,"Exclusive content,Progression boost","Other,Technical barriers,Time commitment",3,4,No,No
38,Male,36481,UK,Employed,17,0,Console,Elder Scrolls Online,MMORPG,"Toxicity,Repetitive quests,Technical issues",3,4,"Endgame content,PvE,Social systems",5,14,Buy-to-play,59,Yes,"Supporting devs,Exclusive content","Lack of friends,Toxicity,Time commitment",3,2,Yes,Yes
30,Female,62390,Germany,Student,8,4,Console,Guild Wars 2,MMORPG,"Toxicity,Poor community",4,3,"PvE,Endgame content,Story",3,28,Free-to-play,67,Yes,"Exclusive content,Cosmetics,Progression boost","Technical barriers,Lack of friends",3,3,No,Yes
31,Female,36658,India,Student,6,11,PC,World of Warcraft,MMORPG,"Poor community,Toxicity,Other",5,3,Story,2,20,Free-to-play,10,Yes,Other,"Complexity,Other,Toxicity",4,2,No,No
32,Prefer not to say,21903,India,Employed,17,6,Console,Black Desert,MMORPG,"Repetitive quests,Toxicity",3,3,"Exploration,PvP,Trading",4,12,Free-to-play,175,Yes,"Cosmetics,Exclusive content,Supporting devs","Other,Lack of friends",5,2,Yes,Yes
37,Non-binary,42284,UK,Unemployed,4,0,PC,,FPS,"Too grindy,Other,Pay-to-win",3,4,"Exploration,Story,Trading",2,24,Free-to-play,0,Yes,"Cosmetics,Progression boost,Other",Other,3,2,Yes,Yes
28,Prefer not to say,62532,Other,Unemployed,8,0,PC,Other,MOBA,Toxicity,4,4,"Trading,Customization,PvE",3,21,Free-to-play,0,No,"Supporting devs,Progression boost",Other,4,5,Yes,No
16,Female,47090,UK,Employed,7,5,PC,Elder Scrolls Online,MOBA,"Poor community,Other,Too grindy",4,3,"Endgame content,PvE,Social systems",2,12,Freemium,0,No,"Social reasons,Cosmetics","Other,Toxicity",2,4,Yes,Yes
17,Male,56002,Other,Employed,15,0,Console,Guild Wars 2,MMORPG,Lack of innovation,3,5,Social systems,3,8,Freemium,160,No,Social reasons,"Lack of friends,Complexity",4,3,Yes,Yes
21,Male,81730,Other,Unemployed,25,9,Console,Guild Wars 2,Strategy,Poor community,4,3,"Social systems,Story",2,16,Freemium,154,No,"Other,Social reasons,Cosmetics","Technical barriers,Other",5,4,No,No
16,Female,67912,India,Employed,4,4,PC,Guild Wars 2,FPS,"Too grindy,Technical issues",4,5,"Endgame content,PvP",5,16,Free-to-play,76,No,"Social reasons,Progression boost","Toxicity,Technical barriers",4,4,No,No
23,Female,98479,India,Student,13,7,PC,Elder Scrolls Online,MMORPG,"Other,Too grindy",4,4,Social systems,4,7,Subscription,27,No,"Cosmetics,Progression boost","Other,Time commitment,Technical barriers",2,4,Yes,Yes
31,Male,50457,UK,Self-employed,25,5,Multiple,Other,FPS,Poor community,4,2,"Crafting,Endgame content",2,17,Free-to-play,210,No,"Other,Social reasons","Other,Complexity",3,3,Yes,Yes
16,Male,33573,UK,Employed,19,8,Console,World of Warcraft,FPS,"Repetitive quests,Pay-to-win",4,4,"Social systems,Endgame content,Trading",3,6,Subscription,770,Yes,"Supporting devs,Progression boost,Exclusive content",Complexity,4,4,Yes,Yes
22,Male,13675,India,Employed,20,4,PC,Final Fantasy XIV,MMORPG,Poor community,3,4,"Exploration,Crafting,Trading",3,20,Free-to-play,180,No,"Cosmetics,Social reasons",Lack of friends,4,2,No,Yes
34,Male,45735,Australia,Employed,9,6,PC,Guild Wars 2,MOBA,Pay-to-win,2,4,"Exploration,Customization",1,1,Free-to-play,0,Maybe,"Progression boost,Supporting devs","Lack of friends,Technical barriers,Other",5,3,No,Yes
36,Female,30702,Other,Student,1,1,Console,Final Fantasy XIV,MOBA,Toxicity,5,3,"PvP,Story",2,13,Buy-to-play,165,No,"Cosmetics,Other,Exclusive content","Toxicity,Technical barriers",5,5,No,Maybe
23,Male,20681,UK,Employed,8,7,Mobile,Guild Wars 2,MMORPG,"Other,Repetitive quests",3,3,Crafting,4,11,Subscription,104,No,"Social reasons,Other","Time commitment,Technical barriers,Toxicity",3,3,No,No
19,Female,250544,Canada,Unemployed,20,0,Multiple,Black Desert,Casual,"Toxicity,Lack of innovation",3,2,"Crafting,Customization,PvE",2,11,Freemium,0,No,"Other,Exclusive content","Lack of friends,Time commitment",3,2,No,Yes
27,Male,41550,USA,Student,6,6,Mobile,Guild Wars 2,Casual,"Too grindy,Toxicity",3,3,"Endgame content,Crafting",4,22,Freemium,0,No,"Progression boost,Exclusive content","Other,Complexity,Technical barriers",4,4,No,Yes
17,Female,60438,USA,Unemployed,24,1,Console,Final Fantasy XIV,MMORPG,Pay-to-win,3,5,"Exploration,PvP,Endgame content",4,16,Subscription,144,Yes,"Cosmetics,Supporting devs","Lack of friends,Time commitment",4,2,Yes,Yes
